case,abc,ric3_baseline,ric3_dynamic,ric3_adaptive,ric3_reverse_topo,ric3_reverse_topo_inn,ric3_flip_high,ric3_dynamic_reverse_topo,ric3_multi_mic,ric3_mab,baseline_speedup,dynamic_speedup,dynamic_vs_baseline_ratio,adaptive_vs_baseline_ratio,adaptive_vs_dynamic_ratio,reverse_vs_baseline_ratio,reverse_topo_inn_vs_baseline_ratio,reverse_vs_dynamic_ratio,reverse_topo_inn_vs_dynamic_ratio,flip_vs_baseline_ratio,dynamic_reverse_topo_vs_baseline_ratio,dynamic_reverse_topo_vs_dynamic_ratio,mab_vs_dynamic_ratio
picorv32_mutBY_nomem-p6,3600.0,3600.0,1181.97,3600.0,3600.0,3600.0,3600.0,954.47,0.28,729.38,1.0,0.32832500000000003,3.0457625828066703,1.0,0.32832500000000003,1.0,1.0,0.32832500000000003,0.32832500000000003,1.0,3.7717267174452838,1.2383521745052228,1.6205133126765199
6s48p1,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3327.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0820103752772652
qspiflash_dualflexpress_divthree-p153,3600.0,26.24,50.63,18.17,20.19,24.19,29.92,18.39,10.66,6.45,0.007288888888888888,0.01406388888888889,0.5182698005135294,1.4441386901485964,2.7864611997798567,1.2996532937097571,1.0847457627118642,2.507677067855374,2.0930136420008267,0.8770053475935828,1.4268624252311037,2.753126699293094,7.8496124031007755
qspiflash_dualflexpress_divfive-p059,0.0,5.97,5.01,7.14,6.6,5.82,9.75,7.52,0.05,4.44,inf,inf,1.1916167664670658,0.8361344537815126,0.7016806722689075,0.9045454545454545,1.0257731958762886,0.7590909090909091,0.8608247422680412,0.6123076923076923,0.7938829787234043,0.6662234042553191,1.1283783783783783
6s404rb4,0.21,11.7,15.59,12.12,12.24,5.13,12.38,12.55,13.18,8.7,55.714285714285715,74.23809523809524,0.750481077613855,0.9653465346534653,1.2863036303630364,0.9558823529411764,2.280701754385965,1.2736928104575163,3.0389863547758287,0.9450726978998383,0.9322709163346612,1.242231075697211,1.7919540229885058
qspiflash_dualflexpress_divthree-p011,0.0,2.22,2.22,1.06,1.39,0.36,2.34,1.36,7.79,6.11,inf,inf,1.0,2.0943396226415096,2.0943396226415096,1.5971223021582737,6.166666666666668,1.5971223021582737,6.166666666666668,0.9487179487179489,1.6323529411764706,1.6323529411764706,0.36333878887070375
yosyshq_appnote_123_cv32e40x-p587,0.11,0.99,1.08,14.09,1.24,0.17,0.98,1.2,1.25,1.14,9.0,9.818181818181818,0.9166666666666666,0.07026259758694109,0.0766501064584812,0.7983870967741935,5.823529411764706,0.870967741935484,6.352941176470588,1.010204081632653,0.8250000000000001,0.9000000000000001,0.9473684210526317
yosyshq_appnote_123_cv32e40x-p724,0.1,0.67,0.97,14.7,0.89,0.15,0.78,0.69,0.72,1.76,6.7,9.7,0.6907216494845362,0.045578231292517014,0.06598639455782312,0.752808988764045,4.466666666666667,1.0898876404494382,6.466666666666667,0.858974358974359,0.9710144927536233,1.4057971014492754,0.5511363636363636
a16-p074,0.01,0.15,0.03,18.35,0.03,0.02,0.12,0.2,0.04,0.09,15.0,3.0,5.0,0.008174386920980926,0.0016348773841961851,5.0,7.5,1.0,1.5,1.25,0.7499999999999999,0.15,0.3333333333333333
zipversa_composecrc_prf-p07,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
token_ring.03.cil-2,0.03,40.11,91.91,54.55,162.83,72.72,154.92,52.16,0.12,159.7,1337.0,3063.6666666666665,0.4364051789794364,0.7352887259395051,1.6848762603116407,0.2463305287723392,0.5515676567656765,0.5644537247435976,1.2638888888888888,0.25890782339271884,0.7689800613496933,1.7620782208588956,0.5755165936130244
6s8,0.04,153.81,31.6,39.26,48.77,1487.11,65.02,21.41,713.83,14.01,3845.25,790.0,4.867405063291139,3.917727967396842,0.8048904737646461,3.153783063358622,0.10342879813867166,0.6479393069509944,0.02124926871583138,2.365579821593356,7.184026156001869,1.4759458197104158,2.25553176302641
zipversa_composecrc_prf-p15,0.01,0.02,0.02,0.05,0.02,0.01,0.02,0.02,0.02,0.03,2.0,2.0,1.0,0.39999999999999997,0.39999999999999997,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666667
circular_pointer_top_w8_d128_e0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisgray0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
vgasim_imgfifo-p058,0.01,0.07,0.07,0.17,0.07,0.02,0.13,0.08,0.06,0.15,7.000000000000001,7.000000000000001,1.0,0.411764705882353,0.411764705882353,1.0,3.5000000000000004,1.0,3.5000000000000004,0.5384615384615385,0.8750000000000001,0.8750000000000001,0.46666666666666673
h_Vsa16,0.01,0.02,0.02,0.1,0.02,0.01,0.02,0.02,0.02,0.02,2.0,2.0,1.0,0.19999999999999998,0.19999999999999998,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
qspiflash_qflexpress_divfive-p072,0.0,0.05,0.04,0.07,0.04,0.02,0.06,0.04,0.04,0.04,inf,inf,1.25,0.7142857142857143,0.5714285714285714,1.25,2.5,1.0,2.0,0.8333333333333334,1.25,1.0,1.0
6s177,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtvisrethersqo4,0.0,0.9,0.74,0.55,0.87,2.76,0.57,0.87,0.01,1.54,inf,inf,1.2162162162162162,1.6363636363636362,1.3454545454545452,1.0344827586206897,0.3260869565217392,0.8505747126436781,0.26811594202898553,1.5789473684210529,1.0344827586206897,0.8505747126436781,0.4805194805194805
gen115,3.97,4.65,5.27,5.15,5.27,0.09,5.07,5.05,10.11,2.42,1.1712846347607053,1.3274559193954658,0.8823529411764707,0.9029126213592233,1.0233009708737864,0.8823529411764707,51.66666666666667,1.0,58.55555555555555,0.9171597633136095,0.9207920792079209,1.0435643564356436,2.177685950413223
fastfir-p029,0.05,0.06,0.06,0.29,0.06,0.04,0.06,0.07,0.06,0.06,1.2,1.2,1.0,0.20689655172413793,0.20689655172413793,1.0,1.5,1.0,1.5,1.0,0.857142857142857,0.857142857142857,1.0
bj08vsar16,0.01,0.01,0.01,0.04,0.01,0.0,0.01,0.01,0.01,0.0,1.0,1.0,1.0,0.25,0.25,1.0,inf,1.0,inf,1.0,1.0,1.0,inf
yosyshq_appnote_123_cv32e40x-p610,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,0.45,281.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.775924480090852
fastfir-p017,3600.0,1353.72,1233.04,1472.92,1577.89,2848.59,1647.11,1670.34,3600.0,1909.22,0.37603333333333333,0.3425111111111111,1.097871926295984,0.9190723189311029,0.8371398310838334,0.8579305274765667,0.47522458479458257,0.781448643441558,0.4328597657086488,0.8218758917133647,0.810445777506376,0.7381970137816253,0.6458344245293889
oski15a01b20s,0.35,2.37,2.33,5.42,2.41,0.72,2.37,2.39,2.33,1.94,6.771428571428572,6.6571428571428575,1.017167381974249,0.43726937269372695,0.42988929889298894,0.983402489626556,3.291666666666667,0.966804979253112,3.236111111111111,1.0,0.9916317991631799,0.9748953974895397,1.2010309278350517
oski1rub04i,0.18,103.98,179.36,114.99,122.22,3600.0,109.57,122.07,220.57,370.97,577.6666666666667,996.4444444444446,0.5797279214986619,0.9042525436994522,1.5597878076354468,0.8507609229258715,0.028883333333333334,1.4675175912289316,0.049822222222222226,0.9489823856895137,0.8518063406242321,1.4693208814614567,0.48348923093511603
fastfir-p113,0.2,4.89,5.24,5.72,5.45,6.07,5.66,6.02,0.49,23.63,24.449999999999996,26.2,0.9332061068702289,0.8548951048951049,0.9160839160839161,0.8972477064220182,0.8056013179571663,0.9614678899082569,0.8632619439868204,0.8639575971731448,0.8122923588039868,0.8704318936877078,0.22175201015658064
vis_arrays_vsaR_p02,0.0,0.01,0.01,0.02,0.01,0.0,0.01,0.01,0.01,0.01,inf,inf,1.0,0.5,0.5,1.0,inf,1.0,inf,1.0,1.0,1.0,1.0
6s311rb1,3600.0,0.52,0.46,0.85,0.47,3600.0,0.46,0.45,0.45,120.69,0.00014444444444444444,0.0001277777777777778,1.1304347826086956,0.611764705882353,0.5411764705882354,1.1063829787234043,0.00014444444444444444,0.9787234042553192,0.0001277777777777778,1.1304347826086956,1.1555555555555557,1.0222222222222221,0.0038114176816637668
yosyshq_appnote_123_cv32e40x-p101,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3.15,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a16-p098,0.01,0.2,0.06,21.62,0.05,0.03,0.06,0.05,0.07,0.1,20.0,6.0,3.3333333333333335,0.009250693802035153,0.0027752081406105457,4.0,6.666666666666667,1.2,2.0,3.3333333333333335,4.0,1.2,0.6
6s206rb025,0.12,0.74,0.76,2.64,0.8,0.36,0.78,0.85,0.82,0.41,6.166666666666667,6.333333333333334,0.9736842105263158,0.2803030303030303,0.28787878787878785,0.9249999999999999,2.055555555555556,0.95,2.111111111111111,0.9487179487179487,0.8705882352941177,0.8941176470588236,1.853658536585366
kalman_bit_width_small,0.0,6.17,6.16,6.08,5.89,0.86,5.93,5.83,19.7,5.56,inf,inf,1.0016233766233766,1.0148026315789473,1.013157894736842,1.0475382003395586,7.174418604651163,1.0458404074702887,7.162790697674419,1.0404721753794266,1.0583190394511148,1.0566037735849056,1.1079136690647482
beemndhm2b2,0.04,214.07,159.3,364.58,150.85,257.26,281.58,147.85,1727.22,157.72,5351.75,3982.5,1.343816698053986,0.5871687969718581,0.43694113774754517,1.4190918130593304,0.8321153696649304,1.0560159098442161,0.6192179118401617,0.7602457560906315,1.447886371322286,1.0774433547514375,1.0100177529799645
cal229,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.78,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s133,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mentorbm1or,0.03,0.11,0.11,0.42,0.13,0.05,0.11,0.13,0.12,0.1,3.666666666666667,3.666666666666667,1.0,0.2619047619047619,0.2619047619047619,0.8461538461538461,2.1999999999999997,0.8461538461538461,2.1999999999999997,1.0,0.8461538461538461,0.8461538461538461,1.0999999999999999
6s321b5,0.06,2525.21,240.01,283.14,3600.0,3600.0,181.0,61.97,678.67,61.93,42086.833333333336,4000.1666666666665,10.521269947085539,8.918591509500601,0.8476725294907114,0.7014472222222222,0.7014472222222222,0.06666944444444445,0.06666944444444445,13.951436464088397,40.748910763272555,3.873003065999677,3.875504601969966
6s400rb07819,0.05,0.0,0.0,1.16,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,
gen24,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
pdtvisns2p0,0.01,0.06,0.06,0.07,0.05,0.07,0.05,0.05,0.12,0.16,6.0,6.0,1.0,0.857142857142857,0.857142857142857,1.2,0.857142857142857,1.2,0.857142857142857,1.2,1.2,1.2,0.375
qspiflash_dualflexpress_divthree-p161,0.01,8.52,8.21,7.84,4.4,5.86,14.21,4.62,10.03,10.21,851.9999999999999,821.0000000000001,1.037758830694275,1.086734693877551,1.0471938775510206,1.936363636363636,1.4539249146757678,1.865909090909091,1.401023890784983,0.5995777621393384,1.844155844155844,1.7770562770562772,0.8041136141038198
v_non-pipelined-microprocessor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
gen11,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
rocket_1761,3600.0,323.33,344.29,3600.0,907.75,3600.0,1455.18,889.95,3600.0,713.75,0.08981388888888889,0.09563611111111112,0.9391210897789654,0.08981388888888889,0.09563611111111112,0.35618837785733953,0.08981388888888889,0.3792784356926467,0.09563611111111112,0.2221924435465028,0.3633125456486319,0.38686443058598796,0.48236777583187396
oski15a14b24s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
rast-p17,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,119.96,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139453p0neg,0.12,0.36,0.34,0.45,0.37,3.63,0.5,0.43,0.68,0.35,3.0,2.8333333333333335,1.0588235294117645,0.7999999999999999,0.7555555555555555,0.9729729729729729,0.09917355371900827,0.918918918918919,0.09366391184573003,0.72,0.8372093023255813,0.7906976744186047,0.9714285714285715
a17-p04,3600.0,3600.0,3600.0,3600.0,3600.0,20.53,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,175.35314174378956,1.0,175.35314174378956,1.0,1.0,1.0,1.0
visprodcellp03,0.01,0.02,0.02,0.05,0.02,0.03,0.02,0.03,0.04,0.2,2.0,2.0,1.0,0.39999999999999997,0.39999999999999997,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.09999999999999999
oc8051gmcadata,3600.0,122.97,146.0,156.91,579.99,3600.0,1367.42,432.14,3600.0,1391.8,0.03415833333333333,0.04055555555555555,0.8422602739726027,0.7836976610795998,0.9304696960040788,0.21202089691201573,0.03415833333333333,0.2517284780772082,0.04055555555555555,0.089928478448465,0.28456055907807654,0.3378534734113945,0.10490012932892658
dspfilters_fastfir_second-p08,0.57,411.37,537.39,403.91,507.97,1090.19,580.53,580.67,1420.47,586.57,721.7017543859649,942.7894736842106,0.7654961945700516,1.0184694610185436,1.3304696590824687,0.8098312892493651,0.37733789522927197,1.057916806110597,0.4929324246232308,0.7086110967564123,0.7084402500559699,0.9254654106463224,0.9161566394462723
oski3ub2i,0.04,0.48,0.53,0.92,0.47,0.92,0.49,0.46,0.54,0.77,12.0,13.25,0.9056603773584905,0.5217391304347826,0.5760869565217391,1.0212765957446808,0.5217391304347826,1.1276595744680853,0.5760869565217391,0.9795918367346939,1.0434782608695652,1.1521739130434783,0.6883116883116883
fastfir-p106,0.21,0.38,0.39,0.61,0.39,0.3,0.38,0.45,0.4,0.22,1.8095238095238095,1.8571428571428572,0.9743589743589743,0.6229508196721312,0.639344262295082,0.9743589743589743,1.2666666666666668,1.0,1.3,1.0,0.8444444444444444,0.8666666666666667,1.7727272727272727
pdtvisns2p8,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,
beemandrsn4b1,0.0,75.76,91.42,73.98,73.67,66.22,86.74,81.18,243.58,882.16,inf,inf,0.8287026908772698,1.0240605569072723,1.2357393890240604,1.0283697570245691,1.144065237088493,1.2409393240124882,1.3805496828752644,0.8734148028591193,0.9332347868933235,1.126139443212614,0.10363199419606421
a17-p08,3600.0,3600.0,3600.0,3600.0,3600.0,456.76,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,7.88160084070409,1.0,7.88160084070409,1.0,1.0,1.0,1.0
cal47,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
dspfilters_fastfir_second-p07,0.55,13.26,18.17,9.16,12.19,115.33,11.64,13.47,14.74,9.62,24.109090909090906,33.03636363636364,0.7297743533296642,1.447598253275109,1.9836244541484718,1.0877768662838392,0.114974421226047,1.4905660377358492,0.1575479060088442,1.1391752577319587,0.9844097995545656,1.3489235337787677,1.888773388773389
bobtuint21neg,0.0,0.02,0.02,0.04,0.02,0.01,0.02,0.02,0.02,0.03,inf,inf,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666667
yosyshq_appnote_123_cv32e40x-p352,0.1,0.67,77.67,13.58,0.86,0.11,0.67,0.99,0.73,0.61,6.7,776.6999999999999,0.008626239217200979,0.04933726067746687,5.719440353460972,0.7790697674418605,6.090909090909091,90.31395348837209,706.0909090909091,1.0,0.6767676767676768,78.45454545454545,127.32786885245902
bobcohdoptdcd4,0.0,2.21,2.2,4.27,6.8,4.0,2.94,6.78,7.79,0.92,inf,inf,1.0045454545454544,0.5175644028103045,0.5152224824355973,0.325,0.5525,0.3235294117647059,0.55,0.7517006802721088,0.32595870206489674,0.32448377581120946,2.391304347826087
gen4,2.1,0.57,0.58,0.63,0.58,0.43,0.59,0.57,1.01,0.46,0.2714285714285714,0.27619047619047615,0.9827586206896551,0.9047619047619047,0.9206349206349206,0.9827586206896551,1.3255813953488371,1.0,1.3488372093023255,0.9661016949152542,1.0,1.0175438596491229,1.2608695652173911
6s401rb086,3600.0,3600.0,1260.42,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,0.3501166666666667,2.8561907935450086,1.0,0.3501166666666667,1.0,1.0,0.3501166666666667,0.3501166666666667,1.0,1.0,0.3501166666666667,0.3501166666666667
oc8051gmb8addr,3600.0,104.37,447.79,313.25,715.52,3600.0,545.71,161.58,999.96,205.75,0.02899166666666667,0.12438611111111111,0.2330780053149914,0.33318435754189946,1.4294972067039107,0.14586594364937389,0.02899166666666667,0.6258245751341682,0.12438611111111111,0.1912554287075553,0.6459339027107315,2.771320708008417,2.176379100850547
139454p0neg,0.23,1.12,1.1,1.33,0.9,8.66,1.08,1.13,2.14,1.02,4.869565217391305,4.782608695652174,1.0181818181818183,0.8421052631578948,0.8270676691729324,1.2444444444444445,0.12933025404157045,1.2222222222222223,0.12702078521939955,1.037037037037037,0.9911504424778763,0.9734513274336285,1.0784313725490198
6s221rb18,0.18,0.0,0.0,3.4,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,
6s359r,3600.0,381.55,385.86,398.48,3600.0,3600.0,292.72,3600.0,576.73,397.29,0.10598611111111111,0.10718333333333334,0.9888301456486809,0.9575135514956836,0.9683296526801847,0.10598611111111111,0.10598611111111111,0.10718333333333334,0.10718333333333334,1.3034640612189121,0.10598611111111111,0.10718333333333334,0.971230083817866
pdtpmsbufferalloc,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
oski15a08b01s,1.01,62.46,61.26,73.37,61.26,979.99,60.97,66.55,61.42,86.26,61.84158415841584,60.65346534653465,1.019588638589618,0.8513016219163145,0.8349461632819953,1.019588638589618,0.06373534423820651,1.0,0.06251084194736681,1.0244382483188454,0.938542449286251,0.9205108940646131,0.7101785300255042
bj08amba2g4f1,0.0,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.02,inf,inf,1.0,0.09999999999999999,0.09999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
cal53,0.02,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,0.0,0.0,,,,,,,,0.0
pdtvsarmultip13,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtswvqis8x8p0,0.01,0.2,0.17,0.13,0.2,0.33,0.17,0.2,0.02,0.16,20.0,17.0,1.1764705882352942,1.5384615384615385,1.3076923076923077,1.0,0.6060606060606061,0.85,0.5151515151515151,1.1764705882352942,1.0,0.85,1.0625
oski15a01b78s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qspiflash_dualflexpress_divthree-p099,0.0,0.66,0.54,0.5,0.84,1.12,0.69,0.9,1.14,0.72,inf,inf,1.222222222222222,1.32,1.08,0.7857142857142858,0.5892857142857143,0.6428571428571429,0.48214285714285715,0.9565217391304349,0.7333333333333334,0.6,0.7500000000000001
usb_phy,0.0,0.02,0.02,0.04,0.03,0.03,0.02,0.02,0.01,0.03,inf,inf,1.0,0.5,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667
nusmvguidancep1,0.0,0.02,0.02,0.04,0.02,0.05,0.02,0.03,0.04,0.02,inf,inf,1.0,0.5,0.5,1.0,0.39999999999999997,1.0,0.39999999999999997,1.0,0.6666666666666667,0.6666666666666667,1.0
oski15a01b45s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pgm_protocol.7.prop1-back-serstep,0.05,11.2,11.12,13.94,17.5,11.93,9.72,18.04,0.64,82.53,223.99999999999997,222.39999999999998,1.0071942446043165,0.8034433285509326,0.7977044476327116,0.64,0.9388097233864208,0.6354285714285713,0.9321039396479464,1.1522633744855966,0.6208425720620843,0.6164079822616407,0.13473888283048588
pdtvsar8multip22,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6s160,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
diagonal_v,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,,,,,,0.0
6s332rb118,3600.0,524.02,506.63,614.76,541.46,1.07,543.41,531.23,725.54,527.59,0.1455611111111111,0.14073055555555555,1.0343248524564277,0.8523976836489037,0.8241102218752033,0.9677907878698333,489.7383177570093,0.9356739186643519,473.48598130841117,0.9643179183305424,0.9864277243378573,0.9536923743011502,0.9602721810496787
oc8051gm15addr,3600.0,261.87,595.38,224.07,228.39,3600.0,284.75,834.13,1448.82,3600.0,0.07274166666666666,0.16538333333333333,0.43983674292048774,1.168697282099344,2.6571160797964923,1.1465913568895312,0.07274166666666666,2.606856692499672,0.16538333333333333,0.9196488147497806,0.31394386966060445,0.7137736324074185,0.16538333333333333
oski15a01b01s,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pdtswvtms12x8p1,0.0,1.82,1.58,1.87,1.62,0.86,2.0,1.6,4.33,2.32,inf,inf,1.1518987341772151,0.9732620320855615,0.8449197860962566,1.1234567901234567,2.116279069767442,0.9753086419753086,1.8372093023255816,0.91,1.1375,0.9875,0.6810344827586208
kenoopp1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
pdtvisvsa16a19,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a16-p126,0.01,0.03,0.04,0.15,0.03,0.01,0.03,0.16,0.03,0.14,3.0,4.0,0.75,0.2,0.26666666666666666,1.0,3.0,1.3333333333333335,4.0,1.0,0.1875,0.25,0.2857142857142857
fastfir-p067,0.03,0.89,0.78,0.98,0.79,0.2,0.77,0.85,0.83,0.18,29.666666666666668,26.000000000000004,1.141025641025641,0.9081632653061225,0.7959183673469388,1.1265822784810127,4.45,0.9873417721518988,3.9,1.155844155844156,1.0470588235294118,0.9176470588235295,4.333333333333334
mentorbm1p04,0.08,0.17,0.17,0.42,0.19,0.05,0.18,0.19,0.16,0.16,2.125,2.125,1.0,0.4047619047619048,0.4047619047619048,0.8947368421052632,3.4,0.8947368421052632,3.4,0.9444444444444445,0.8947368421052632,0.8947368421052632,1.0625
zipcpu-busdelay-p20,0.0,0.17,0.17,0.25,0.23,54.27,0.16,0.24,0.19,0.28,inf,inf,1.0,0.68,0.68,0.7391304347826088,0.0031324857195503962,0.7391304347826088,0.0031324857195503962,1.0625,0.7083333333333334,0.7083333333333334,0.6071428571428571
atxfifo-p22,3600.0,3600.0,3600.0,3600.0,3600.0,2919.94,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2329020459324507,1.0,1.2329020459324507,1.0,1.0,1.0,1.0
nusmvreactorp6,0.0,9.7,10.02,12.98,11.73,23.6,11.19,11.65,0.31,6.39,inf,inf,0.968063872255489,0.7473035439137133,0.7719568567026194,0.8269394714407501,0.41101694915254233,0.8542199488491048,0.42457627118644065,0.8668453976764968,0.8326180257510729,0.8600858369098712,1.568075117370892
6s130,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bj08amba2g3f1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
yosyshq_appnote_123_cv32e40x-p315,0.1,0.76,0.73,14.94,0.71,0.11,0.75,0.68,0.74,0.89,7.6,7.3,1.0410958904109588,0.050870147255689425,0.04886211512717537,1.0704225352112677,6.909090909090909,1.028169014084507,6.636363636363636,1.0133333333333334,1.1176470588235294,1.0735294117647058,0.8202247191011236
cal94,2.76,68.02,65.48,71.35,48.93,27.85,59.39,52.56,67.15,58.66,24.644927536231883,23.724637681159425,1.0387904703726327,0.9533286615276805,0.9177295024526981,1.3901491927243,2.4423698384201074,1.3382382996116902,2.3511669658886896,1.1453106583599932,1.2941400304414001,1.2458143074581431,1.1162632117286058
zipcpu-zipmmu-p38,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,2.44,3600.0,1.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1475.4098360655737,1475.4098360655737,2926.829268292683
yosyshq_appnote_123_cv32e40x-p167,0.1,0.28,0.38,14.21,0.41,0.08,0.28,0.3,0.27,0.25,2.8000000000000003,3.8,0.736842105263158,0.019704433497536946,0.02674173117522871,0.6829268292682927,3.5000000000000004,0.926829268292683,4.75,1.0,0.9333333333333335,1.2666666666666668,1.52
bob9234spec4neg,0.0,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.0,0.08,inf,inf,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.375
mentorbm1p12,0.03,5.62,2.35,2.08,2.85,481.21,2.39,1.88,43.25,1.75,187.33333333333334,78.33333333333334,2.391489361702128,2.701923076923077,1.1298076923076923,1.9719298245614034,0.01167889279108913,0.8245614035087719,0.004883522786309512,2.3514644351464433,2.9893617021276597,1.2500000000000002,1.342857142857143
