File: ./hwmcc14/single/6s205b20.aig
29220 54.00       
29221 49.00       
29222 50.00       
29223 47.00       
29224 48.00       
29225 52.00       
29226 52.00       
29227 50.00       
29228 50.00       
29229 48.00       
29230 50.00       
29231 50.00       
29232 50.00       
29233 50.00       
29234 53.00       
29235 53.00       
29236 49.00       
29237 51.00       
29238 48.00       
29239 51.00       
29240 48.00       
29241 46.00       
29242 51.00       
29243 50.00       
29244 48.00       
29245 49.00       
29246 51.00       
29247 51.00       
29248 46.00       
29249 48.00       
29250 46.00       
29251 46.00       
29252 49.00       
29253 49.00       
29254 49.00       
29255 50.00       
29256 49.00       
29257 49.00       
29258 49.00       
29259 49.00       
29260 51.00       
29261 51.00       
29262 50.00       
29263 50.00       
29264 49.00       
29265 48.00       
29266 47.00       
29267 48.00       
29268 47.00       
29269 46.00       
29270 52.00       
29271 51.00       
29272 52.00       
29273 51.00       
29274 49.00       
29275 49.00       
29276 51.00       
29277 50.00       
29278 45.00       
29279 48.00       
29280 50.00       
29281 49.00       
29282 50.00       
29283 51.00       
29284 49.00       
29285 49.00       
29286 50.00       
29287 50.00       
29288 0.00        
29289 100.00      
29290 0.00        
29291 99.00       
29292 0.00        
29293 100.00      
29294 0.00        
29295 99.00       
29296 99.00       
29297 0.00        
29298 0.00        
29299 0.00        
29300 0.00        
29301 0.00        
29302 0.00        
29303 0.00        
29304 0.00        
29305 0.00        
29306 0.00        
29307 0.00        
29308 0.00        
29309 0.00        
29310 0.00        
29311 0.00        
29312 0.00        
29313 0.00        
29314 0.00        
29315 99.00       
29316 0.00        
29317 0.00        
29318 99.00       
29319 99.00       
29320 0.00        
29321 0.00        
29322 0.00        
29323 0.00        
29324 0.00        
29325 0.00        
29326 0.00        
29327 0.00        
29328 0.00        
29329 0.00        
29330 0.00        
29331 0.00        
29332 0.00        
29333 0.00        
29334 0.00        
29335 0.00        
29336 0.00        
29337 0.00        
29338 98.00       
29339 0.00        
29340 0.00        
29341 99.00       
29342 98.00       
29343 0.00        
29344 0.00        
29345 0.00        
29346 0.00        
29347 0.00        
29348 0.00        
29349 0.00        
29350 0.00        
29351 0.00        
29352 0.00        
29353 0.00        
29354 0.00        
29355 0.00        
29356 0.00        
29357 0.00        
29358 0.00        
29359 0.00        
29360 0.00        
29361 98.00       
29362 0.00        
29363 0.00        
29364 98.00       
29365 98.00       
29366 0.00        
29367 0.00        
29368 0.00        
29369 0.00        
29370 0.00        
29371 0.00        
29372 0.00        
29373 0.00        
29374 0.00        
29375 0.00        
29376 0.00        
29377 0.00        
29378 0.00        
29379 0.00        
29380 0.00        
29381 0.00        
29382 0.00        
29383 0.00        
29384 98.00       
29385 0.00        
29386 0.00        
29387 98.00       
29388 98.00       
29389 0.00        
29390 0.00        
29391 0.00        
29392 0.00        
29393 0.00        
29394 0.00        
29395 0.00        
29396 0.00        
29397 0.00        
29398 0.00        
29399 0.00        
29400 0.00        
29401 0.00        
29402 0.00        
29403 0.00        
29404 0.00        
29405 0.00        
29406 0.00        
29407 97.00       
29408 0.00        
29409 0.00        
29410 98.00       
29411 97.00       
29412 0.00        
29413 0.00        
29414 0.00        
29415 0.00        
29416 0.00        
29417 0.00        
29418 0.00        
29419 0.00        
29420 0.00        
29421 0.00        
29422 0.00        
29423 0.00        
29424 0.00        
29425 0.00        
29426 0.00        
29427 0.00        
29428 0.00        
29429 0.00        
29430 97.00       
29431 0.00        
29432 0.00        
29433 98.00       
29434 96.00       
29435 0.00        
29436 0.00        
29437 0.00        
29438 0.00        
29439 0.00        
29440 0.00        
29441 0.00        
29442 0.00        
29443 0.00        
29444 0.00        
29445 0.00        
29446 0.00        
29447 0.00        
29448 0.00        
29449 0.00        
29450 0.00        
29451 0.00        
29452 0.00        
29453 97.00       
29454 0.00        
29455 0.00        
29456 98.00       
29457 97.00       
29458 0.00        
29459 0.00        
29460 0.00        
29461 0.00        
29462 0.00        
29463 0.00        
29464 0.00        
29465 0.00        
29466 0.00        
29467 0.00        
29468 0.00        
29469 0.00        
29470 0.00        
29471 0.00        
29472 0.00        
29473 0.00        
29474 0.00        
29475 0.00        
29476 97.00       
29477 0.00        
29478 0.00        
29479 98.00       
29480 97.00       
29481 0.00        
29482 0.00        
29483 0.00        
29484 0.00        
29485 0.00        
29486 0.00        
29487 0.00        
29488 0.00        
29489 0.00        
29490 0.00        
29491 0.00        
29492 0.00        
29493 0.00        
29494 0.00        
29495 0.00        
29496 0.00        
29497 0.00        
29498 0.00        
29499 96.00       
29500 0.00        
29501 0.00        
29502 98.00       
29503 96.00       
29504 0.00        
29505 0.00        
29506 0.00        
29507 0.00        
29508 0.00        
29509 0.00        
29510 0.00        
29511 0.00        
29512 0.00        
29513 0.00        
29514 0.00        
29515 0.00        
29516 0.00        
29517 0.00        
29518 0.00        
29519 0.00        
29520 0.00        
29521 0.00        
29522 96.00       
29523 0.00        
29524 0.00        
29525 98.00       
29526 96.00       
29527 0.00        
29528 0.00        
29529 0.00        
29530 0.00        
29531 0.00        
29532 0.00        
29533 0.00        
29534 0.00        
29535 0.00        
29536 0.00        
29537 0.00        
29538 0.00        
29539 0.00        
29540 0.00        
29541 0.00        
29542 0.00        
29543 0.00        
29544 0.00        
29545 95.00       
29546 0.00        
29547 0.00        
29548 98.00       
29549 95.00       
29550 0.00        
29551 0.00        
29552 0.00        
29553 0.00        
29554 0.00        
29555 0.00        
29556 0.00        
29557 0.00        
29558 0.00        
29559 0.00        
29560 0.00        
29561 0.00        
29562 0.00        
29563 0.00        
29564 0.00        
29565 0.00        
29566 0.00        
29567 0.00        
29568 95.00       
29569 0.00        
29570 0.00        
29571 98.00       
29572 95.00       
29573 0.00        
29574 0.00        
29575 0.00        
29576 0.00        
29577 0.00        
29578 0.00        
29579 0.00        
29580 0.00        
29581 0.00        
29582 0.00        
29583 0.00        
29584 0.00        
29585 0.00        
29586 0.00        
29587 0.00        
29588 0.00        
29589 0.00        
29590 0.00        
29591 94.00       
29592 0.00        
29593 0.00        
29594 98.00       
29595 94.00       
29596 0.00        
29597 0.00        
29598 0.00        
29599 0.00        
29600 0.00        
29601 0.00        
29602 0.00        
29603 0.00        
29604 0.00        
29605 0.00        
29606 0.00        
29607 0.00        
29608 0.00        
29609 0.00        
29610 0.00        
29611 0.00        
29612 0.00        
29613 0.00        
29614 94.00       
29615 0.00        
29616 0.00        
29617 98.00       
29618 94.00       
29619 0.00        
29620 0.00        
29621 0.00        
29622 0.00        
29623 0.00        
29624 0.00        
29625 0.00        
29626 0.00        
29627 0.00        
29628 0.00        
29629 0.00        
29630 0.00        
29631 0.00        
29632 0.00        
29633 0.00        
29634 0.00        
29635 0.00        
29636 0.00        
29637 94.00       
29638 0.00        
29639 0.00        
29640 98.00       
29641 94.00       
29642 0.00        
29643 0.00        
29644 0.00        
29645 0.00        
29646 0.00        
29647 0.00        
29648 0.00        
29649 0.00        
29650 0.00        
29651 0.00        
29652 0.00        
29653 0.00        
29654 0.00        
29655 0.00        
29656 0.00        
29657 0.00        
29658 0.00        
29659 0.00        
29660 94.00       
29661 0.00        
29662 0.00        
29663 98.00       
29664 94.00       
29665 0.00        
29666 0.00        
29667 0.00        
29668 0.00        
29669 0.00        
29670 0.00        
29671 0.00        
29672 0.00        
29673 0.00        
29674 0.00        
29675 0.00        
29676 0.00        
29677 0.00        
29678 0.00        
29679 0.00        
29680 0.00        
29681 0.00        
29682 0.00        
29683 93.00       
29684 0.00        
29685 0.00        
29686 98.00       
29687 93.00       
29688 0.00        
29689 0.00        
29690 0.00        
29691 0.00        
29692 0.00        
29693 0.00        
29694 0.00        
29695 0.00        
29696 0.00        
29697 0.00        
29698 0.00        
29699 0.00        
29700 0.00        
29701 0.00        
29702 0.00        
29703 0.00        
29704 0.00        
29705 0.00        
29706 75.00       
29707 0.00        
29708 0.00        
29709 98.00       
29710 74.00       
29711 0.00        
29712 0.00        
29713 0.00        
29714 0.00        
29715 0.00        
29716 0.00        
29717 0.00        
29718 0.00        
29719 0.00        
29720 0.00        
29721 0.00        
29722 0.00        
29723 0.00        
29724 0.00        
29725 0.00        
29726 0.00        
29727 0.00        
29728 0.00        
29729 92.00       
29730 0.00        
29731 0.00        
29732 98.00       
29733 91.00       
29734 0.00        
29735 0.00        
29736 0.00        
29737 0.00        
29738 0.00        
29739 0.00        
29740 0.00        
29741 0.00        
29742 0.00        
29743 0.00        
29744 0.00        
29745 0.00        
29746 0.00        
29747 0.00        
29748 0.00        
29749 0.00        
29750 0.00        
29751 0.00        
29752 93.00       
29753 0.00        
29754 0.00        
29755 98.00       
29756 93.00       
29757 0.00        
29758 0.00        
29759 0.00        
29760 0.00        
29761 0.00        
29762 0.00        
29763 0.00        
29764 0.00        
29765 0.00        
29766 0.00        
29767 0.00        
29768 0.00        
29769 0.00        
29770 0.00        
29771 0.00        
29772 0.00        
29773 0.00        
29774 0.00        
29775 92.00       
29776 0.00        
29777 0.00        
29778 98.00       
29779 92.00       
29780 0.00        
29781 0.00        
29782 0.00        
29783 0.00        
29784 0.00        
29785 0.00        
29786 0.00        
29787 0.00        
29788 0.00        
29789 0.00        
29790 0.00        
29791 0.00        
29792 0.00        
29793 0.00        
29794 0.00        
29795 0.00        
29796 0.00        
29797 0.00        
29798 92.00       
29799 0.00        
29800 0.00        
29801 98.00       
29802 92.00       
29803 0.00        
29804 0.00        
29805 0.00        
29806 0.00        
29807 0.00        
29808 0.00        
29809 0.00        
29810 0.00        
29811 0.00        
29812 0.00        
29813 0.00        
29814 0.00        
29815 0.00        
29816 0.00        
29817 0.00        
29818 0.00        
29819 0.00        
29820 0.00        
29821 91.00       
29822 0.00        
29823 0.00        
29824 98.00       
29825 91.00       
29826 0.00        
29827 0.00        
29828 100.00      
29829 47.00       
29830 47.00       
29831 50.00       
29832 49.00       
29833 49.00       
29834 49.00       
29835 49.00       
29836 48.00       
29837 48.00       
29838 49.00       
29839 50.00       
29840 51.00       
29841 99.00       
